measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),4850,Goa,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2023,4396.9117346517605,5543.526847253031,3448.2682091111096
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2015,297617.14024476515,348137.42490077415,253246.3685213305
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2015,0.1162901040673668,0.1362763406084274,0.0961209446240979
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2015,3712.76336110159,4343.00213602226,3159.2395438137596
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2016,310320.953096685,361336.132110341,262111.74612674623
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2016,0.1169388073524571,0.1376323162012901,0.0976833593135023
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2016,3786.7953094361405,4409.3251085721,3198.50632345677
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2017,314207.6132744533,363577.4037034624,264658.3953322226
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2017,0.1166206946841221,0.1365982899523475,0.0961366367299501
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2017,3751.25473040262,4340.66966518346,3159.6976504944705
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2018,316690.269564967,364924.8591878809,266623.80358107743
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2018,0.1154564911454485,0.1368528494808695,0.0951961872625195
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2018,3699.32686452415,4262.765436339,3114.48975260274
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2019,311421.93920228706,358226.75234217115,262595.72649203194
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2019,0.1132031917744651,0.1357506470476832,0.0941487184451837
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2019,3559.20163487033,4094.1278763355003,3001.1730754566397
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2020,282955.0258730893,327724.5554306595,237691.1404954969
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2020,0.0934242627885106,0.1121742502127151,0.0773339982921577
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2020,3164.9956504766797,3665.76557278634,2658.6961072835097
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2021,301974.2717941454,358110.276535982,252176.06421172828
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2021,0.0904873922006493,0.1077825065570868,0.0740652454813235
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2021,3307.35873969317,3922.1856413072796,2761.9462577283603
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2022,311506.5570984017,369012.8748934989,253043.2412512739
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2022,0.1019315138729756,0.1230569668210219,0.0817934305183924
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2022,3337.73957989755,3953.90995777576,2711.3151312675
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2023,320549.4870914918,377625.6301286425,261755.77885553744
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2023,0.1041358916133962,0.1243519700455728,0.0839963602736891
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2023,3358.06088751476,3955.9877950956397,2742.1408501735
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2015,940765.9775978246,1083514.9450297654,793072.7231591658
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2015,0.1377341483815849,0.159848327335756,0.1164538417860343
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2015,5436.476276800329,6261.39064813322,4582.98997614835
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2016,989646.8250056958,1139699.9505186542,839119.2104113481
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2016,0.1404203967734269,0.1635249772125943,0.1197306152135096
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2016,5596.21038916108,6444.72405959788,4745.013599191409
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2017,1006235.1580025865,1149751.449470214,856004.7359888782
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2017,0.1395873450424185,0.1632714795696884,0.1197492655439199
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2017,5572.21127755097,6366.95899777141,4740.2828310855
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2018,1030909.1494375636,1171349.2346126563,859159.6621529559
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2018,0.1408957922301437,0.1656069739204124,0.1203915293458381
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2018,5595.22393705157,6357.4576670771,4663.05950437051
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2019,1019885.0866348664,1152509.7320396977,867057.1307684701
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2019,0.1378245468328595,0.1611058932493312,0.1179649432488909
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2019,5430.10121644944,6136.22512960534,4616.41026250503
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2020,996612.4436412104,1152810.7656186712,856342.1167584076
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2020,0.1210602549284946,0.1412946204516474,0.1037963911819359
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2020,5213.13181979372,6030.18206604996,4479.39855255301
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2021,1108145.394853396,1280068.1679354096,941087.5573601288
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2021,0.1130926457055386,0.1305796646002527,0.0949165738322678
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2021,5706.621375309031,6591.972861069639,4846.32287045616
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2022,1010882.9924514898,1185300.5154478902,830646.286241275
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2022,0.1274842562889299,0.1491527888405663,0.1042826113375127
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2022,5125.18995456998,6009.48907072613,4211.38750363231
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2023,1042797.0632562556,1226185.314696333,874603.3056883222
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2023,0.1316132097275458,0.1559032863889037,0.1109372916565625
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2023,5200.1333035035905,6114.63851970259,4361.39872034387
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2015,2343005.629842436,2695253.932974266,1956959.782754228
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2015,0.1263430298704714,0.1485730246453361,0.1034963866153429
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2015,5464.78329696422,6286.3607694299,4564.37705373555
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2016,2403496.5081698773,2793648.8715515,2011047.285070941
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2016,0.1269159045196938,0.1499429138948929,0.1041341570438324
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2016,5514.63837784656,6409.81304899686,4614.19373825548
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2017,2398260.2641754067,2764677.2004067544,1996363.4837148057
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2017,0.1258541187104246,0.1496203868399215,0.1027133243444969
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2017,5417.28681552985,6244.96413949845,4509.46619134014
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2018,2348237.286344545,2677829.0452402607,1955780.6078484831
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2018,0.1242975092078678,0.1483680992557183,0.101026747584797
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2018,5224.56288403062,5957.86734198405,4351.39107640112
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2019,2259724.60628199,2638058.8011129564,1855147.2636803268
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2019,0.120991212698736,0.1434763892436177,0.0990532642986895
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2019,4953.60859028939,5782.96607584532,4066.7227307573703
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2020,2266681.4057732043,2637549.2195863463,1808203.823796418
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2020,0.1096960267411679,0.1297172433306641,0.0902725367972999
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2020,4900.64317145437,5702.47214249833,3909.39886792906
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2021,2534201.506024101,3027454.826117892,2066074.958194712
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2021,0.1056338882645994,0.1246030294808101,0.0851828834379848
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2021,5411.55469964568,6464.85188857254,4411.91342648209
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2022,2275665.922207282,2739083.706845104,1827755.591067111
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2022,0.1140719420054415,0.1367360179452766,0.090852316295438
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2022,4798.23834083698,5775.3540766644,3853.8200485205302
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2023,2318883.094014252,2817480.5291903666,1875285.498093274
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2023,0.1151362319203347,0.1388039638649647,0.0945202675103713
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2023,4825.29851289022,5862.81587143947,3902.2287706317798
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2015,364762.8158019855,441045.7665362163,281591.8981576973
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2015,0.1313019622868169,0.1620619009895588,0.1021420626408667
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2015,3499.50875438038,4231.3620089876795,2701.5728305497
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2016,346722.2317981826,422916.5774730145,266502.9292682759
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2016,0.1306699585313775,0.1616586840172626,0.1019163035547155
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2016,3359.03366576159,4097.20199992083,2581.87168095205
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2017,328703.741321569,401508.2538107816,251300.13840877023
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2017,0.1296790622004746,0.1599044063982409,0.1007362568692185
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2017,3218.12459147438,3930.90623207831,2460.3162470944203
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2018,314113.75179522287,383447.3395066188,239275.71052602155
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2018,0.1290534765354391,0.1575183530615751,0.0991479883943911
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2018,3109.8327545623,3796.2588050740405,2368.91074558903
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2019,296032.3471067752,366636.75723375566,226383.67783666064
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2019,0.1271019995571326,0.1577516024712632,0.0976049861907125
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2019,2965.54234892119,3672.8311648175104,2267.82779074815
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2020,258845.57068418936,314869.90788884665,203284.59120429467
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2020,0.1143557063352252,0.1420758531389708,0.0895836522228483
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2020,2625.62668877009,3193.9153196954203,2062.03817461851
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2021,231554.3646592459,283129.73605253897,183584.8941490392
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2021,0.1049417454488245,0.1329351593969612,0.0828048327113731
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2021,2380.48123381393,2910.69885207991,1887.33387071594
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2022,229812.00792681627,287160.849894872,178996.22561307414
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2022,0.1103743573252828,0.1425161662583861,0.0845635663593551
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2022,2396.46553547163,2994.4957451002797,1866.56167156347
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2023,222184.98580032328,279135.75098912715,168910.42035132652
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2023,0.1116394401173134,0.1405666514341849,0.0845823758021631
2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2023,2352.15848435153,2955.06702493827,1788.1679848601998
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2015,112153.26538979312,138897.40965307932,79067.24737182824
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2015,0.1071181441375484,0.1392101731679436,0.0717951019920736
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2015,2112.7982304081,2616.61753943013,1489.50759257734
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2016,104399.62425656324,127653.0846478481,74783.54680446436
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2016,0.1036085181319343,0.1338225801020359,0.0696733739728569
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2016,1977.82008925625,2418.3500378467197,1416.7522370791098
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2017,96726.10083804304,119047.52480337504,69556.66164961745
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2017,0.1024479034258515,0.1290068086958931,0.068136333761183
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2017,1846.61498478863,2272.75721133428,1327.91844787708
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2018,90202.83569888843,113730.2830744872,65068.64615404339
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2018,0.0984091840960279,0.1246378885219213,0.0649362981723147
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2018,1739.3609070958798,2193.03536080683,1254.70400704257
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2019,82691.76467798038,103028.31282268513,59049.966803990144
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2019,0.0956055440809112,0.122058571667114,0.0639879922968106
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2019,1614.6061477631602,2011.68940976138,1152.98590855107
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2020,72309.69408724495,90955.08864994772,51722.60521003284
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2020,0.0861718741128025,0.1100188113075586,0.0585939678545278
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2020,1433.70059123866,1803.3870288022301,1025.51574316656
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2021,63033.39406090696,82541.63448767798,47453.52520124413
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2021,0.0789144549231519,0.1037437807478927,0.0547628791644225
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2021,1273.24327223494,1667.30004557841,958.5376546269101
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2022,68191.2427657293,91791.76891005068,49030.246479684974
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2022,0.0840642201431504,0.1106329951057012,0.0582703162726647
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2022,1408.34581065456,1895.76473391405,1012.61598153081
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2023,65534.57491872461,85125.68343569273,43997.97689702991
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2023,0.0845150749011368,0.1116934744334215,0.0545875626258162
2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2023,1387.5522783455901,1802.35144797091,931.56159419335
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2015,473461.30031591904,580782.8197306804,377470.80589823006
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2015,0.0883054817338544,0.1092728137664239,0.0688645206241827
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2015,2158.8317027583503,2648.18341607935,1721.1458298600098
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2016,446027.2483001127,552902.7735348027,352717.8394243664
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2016,0.0856820592786099,0.106021255245132,0.0668800224619406
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2016,2041.9049797380299,2531.17927412373,1614.7361299291101
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2017,414887.6884673152,507495.3646901129,325290.2238916302
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2017,0.0825042040670099,0.1028441331747768,0.0637904151813285
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2017,1907.33487050136,2333.07382358615,1495.43455809385
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2018,386797.268977415,472615.07025079086,307055.44426167227
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2018,0.0799385580123188,0.0999646877280332,0.0617178705389636
2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2018,1786.95387210478,2183.42112919374,1418.5568489789
