City,Year,Month_Num,Month,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI
Delhi,2015,9,September,224.02666666666667,260.9733333333333,97.53333333333333,65.7,134.02,28.073333333333334,5.242999999999999,57.46666666666667,93.77,9.181000000000001,18.767666666666667,4.742999999999999,238.56333333333333
Delhi,2015,10,October,232.10967741935482,331.3032258064516,95.01290322580645,79.78387096774195,117.31290322580645,26.76451612903226,4.024838709677419,52.403225806451616,101.75483870967743,10.189677419354839,16.34774193548387,6.003225806451613,213.26774193548388
Delhi,2015,11,November,251.95,282.29,106.17666666666668,75.21666666666667,128.5,21.673333333333336,5.070666666666667,53.59666666666667,94.95666666666666,9.379666666666667,17.142333333333333,4.982666666666666,258.9433333333333
Delhi,2015,12,December,273.85806451612905,252.13870967741937,107.80967741935484,68.52903225806452,112.8741935483871,21.683870967741935,6.014516129032257,45.877419354838715,109.8258064516129,10.026451612903225,14.641612903225806,4.6809677419354845,292.8677419354839
Delhi,2016,1,January,189.43548387096774,282.6161290322581,100.47096774193548,76.60967741935484,151.40322580645162,21.870967741935484,4.682258064516129,44.435483870967744,102.73225806451612,8.698709677419354,15.212903225806452,5.317096774193548,251.5258064516129
Delhi,2016,2,February,236.97241379310344,277.2931034482759,90.79310344827586,76.75172413793103,126.22413793103448,23.510344827586206,5.492758620689655,57.77241379310345,100.21379310344827,10.344482758620689,17.725862068965515,5.673448275862069,206.78620689655173
Delhi,2016,3,March,230.70322580645163,323.5290322580645,81.55483870967741,82.37096774193549,118.28709677419356,26.57741935483871,5.177741935483871,55.858064516129026,101.68709677419355,8.76774193548387,18.095483870967744,4.154193548387097,257.14193548387095
Delhi,2016,4,April,276.22999999999996,322.15,92.76333333333334,72.08,150.82666666666668,30.33,4.958333333333333,53.516666666666666,112.25333333333333,9.052666666666665,13.295,4.716666666666667,234.35666666666665
Delhi,2016,5,May,196.89999999999998,323.7451612903226,102.41290322580646,77.79677419354839,100.39032258064516,26.764516129032256,5.223225806451612,50.193548387096776,105.76451612903226,10.080967741935483,11.656451612903227,5.68258064516129,257.23870967741937
Delhi,2016,6,June,215.37,312.7433333333333,110.52666666666667,80.58999999999999,117.14000000000001,22.276666666666664,5.150666666666667,45.96666666666667,106.34666666666666,10.514666666666667,15.004999999999999,4.868666666666667,297.22999999999996
Delhi,2016,7,July,214.09677419354838,288.7967741935484,92.71290322580644,75.69032258064516,103.6,19.580645161290324,4.6654838709677415,41.512903225806454,89.93870967741935,10.920967741935485,14.32258064516129,5.429032258064517,220.9741935483871
Delhi,2016,8,August,203.83225806451614,313.7967741935484,94.66129032258064,57.84838709677419,115.98064516129033,25.451612903225808,5.1248387096774195,43.516129032258064,99.06129032258065,9.764838709677418,17.191290322580645,4.679032258064516,298.8645161290322
Delhi,2016,9,September,240.04333333333335,285.5933333333333,96.75666666666666,86.72333333333333,111.2,27.513333333333332,4.934333333333333,51.126666666666665,97.14,10.989666666666666,14.575333333333333,4.569,207.51000000000002
Delhi,2016,10,October,239.07419354838711,345.53225806451616,94.85806451612903,76.90645161290323,140.16451612903228,29.700000000000003,4.760645161290323,46.88709677419355,89.28709677419356,9.779677419354838,14.847741935483871,5.016451612903226,266.77096774193546
Delhi,2016,11,November,243.92333333333332,276.81,88.04666666666667,68.13333333333334,125.41333333333334,24.236666666666668,5.438,52.22,100.49,7.412,14.398333333333333,4.553333333333333,277.94666666666666
Delhi,2016,12,December,294.4548387096774,270.7548387096774,112.83225806451614,78.28387096774195,119.88709677419355,20.906451612903226,4.4877419354838715,54.12903225806452,103.28064516129032,10.493225806451614,14.93483870967742,5.274193548387097,279.09354838709675
Delhi,2017,1,January,241.75483870967741,247.60322580645163,98.3225806451613,76.64838709677419,121.36451612903227,21.903225806451612,4.860322580645161,44.170967741935485,104.74193548387096,9.643548387096773,15.341612903225805,5.676451612903226,233.5483870967742
Delhi,2017,2,February,251.6357142857143,271.4714285714286,109.52142857142857,89.125,93.625,23.310714285714287,4.371428571428571,55.05357142857143,91.86428571428571,9.838928571428571,17.605,4.984642857142857,238.71785714285713
Delhi,2017,3,March,271.3774193548387,299.2483870967742,91.79677419354839,68.76774193548388,127.64838709677419,27.083870967741937,4.51258064516129,51.274193548387096,110.7290322580645,11.159032258064517,13.557419354838709,6.357741935483871,265.57096774193553
Delhi,2017,4,April,278.27333333333337,327.82666666666665,88.22333333333333,78.58,127.19666666666667,26.763333333333332,5.193,46.843333333333334,96.53333333333333,10.3,14.118333333333334,5.971333333333334,265.93666666666667
Delhi,2017,5,May,266.8032258064516,331.69354838709677,97.96774193548387,82.33548387096775,131.51612903225808,25.383870967741935,4.644516129032258,48.84516129032258,106.6774193548387,10.741935483870968,14.928064516129032,5.6167741935483875,262.258064516129
Delhi,2017,6,June,261.5266666666667,328.6333333333333,102.77,84.88666666666667,109.51,22.02,4.171333333333333,52.17333333333333,109.12666666666668,8.872000000000002,15.231666666666666,5.003,286.2933333333333
Delhi,2017,7,July,288.7838709677419,324.19354838709677,94.12258064516129,71.99354838709678,131.7774193548387,25.10967741935484,6.1406451612903235,58.435483870967744,92.4483870967742,10.29516129032258,13.61516129032258,4.739032258064516,195.3774193548387
Delhi,2017,8,August,262.0064516129032,248.98709677419356,91.8258064516129,78.58064516129032,109.93548387096774,30.716129032258067,4.627741935483871,47.39677419354839,96.52580645161291,9.774838709677418,13.696774193548388,4.91258064516129,264.13870967741934
Delhi,2017,9,September,270.15666666666664,303.64000000000004,93.24333333333334,80.93,133.92,22.53666666666667,4.860666666666666,54.13333333333333,106.06333333333333,8.134666666666666,14.067333333333332,4.540333333333334,251.04
Delhi,2017,10,October,232.67419354838708,278.63870967741934,108.81290322580645,79.83548387096775,100.65483870967742,29.900000000000002,5.601935483870967,41.1741935483871,99.05806451612904,11.590645161290322,16.07032258064516,4.848064516129032,271.1290322580645
Delhi,2017,11,November,228.12,325.4933333333333,90.23666666666666,81.43333333333334,117.28333333333333,25.21333333333333,5.482,44.68666666666666,106.36999999999999,10.309666666666667,15.587666666666667,5.602,233.72333333333333
Delhi,2017,12,December,307.48387096774195,325.4709677419355,104.03870967741935,72.82903225806452,108.70645161290322,24.46451612903226,5.287741935483871,51.406451612903226,106.39032258064516,10.093548387096773,12.364193548387098,5.83225806451613,258.4548387096774
Delhi,2018,1,January,259.1161290322581,319.22258064516126,94.02580645161291,83.52903225806452,152.2258064516129,24.26774193548387,4.719354838709678,50.958064516129035,109.69677419354838,10.451612903225806,15.994516129032258,5.324516129032258,235.1709677419355
Delhi,2018,2,February,261.87142857142857,337.12857142857143,90.07142857142857,91.01071428571429,157.81428571428572,27.714285714285715,4.508571428571428,49.396428571428565,87.68214285714285,11.9575,14.607142857142858,4.6189285714285715,252.42142857142858
Delhi,2018,3,March,263.9967741935484,280.29999999999995,119.20967741935483,87.03225806451613,117.25806451612904,27.574193548387097,4.776451612903226,53.26451612903226,95.56451612903226,10.851290322580645,14.127096774193548,5.1496774193548385,202.91612903225806
Delhi,2018,4,April,244.65666666666667,281.53,92.69333333333334,74.78666666666666,131.84333333333333,26.043333333333333,5.575666666666667,55.0,99.19333333333334,10.037333333333333,16.726,4.301333333333333,272.05333333333334
Delhi,2018,5,May,252.7516129032258,322.53225806451616,122.11290322580645,84.1258064516129,126.86774193548388,23.825806451612905,5.120645161290323,46.65483870967742,102.41612903225807,10.293870967741936,15.875806451612902,5.495161290322581,265.63870967741934
Delhi,2018,6,June,249.69,334.2033333333333,79.84333333333333,75.03,139.69333333333333,21.753333333333334,4.979,53.17999999999999,90.96000000000001,9.025666666666666,12.141333333333334,5.418333333333334,231.35333333333335
Delhi,2018,7,July,225.2064516129032,258.1709677419355,91.19677419354838,71.74838709677418,136.13548387096773,28.84193548387097,5.10741935483871,53.332258064516125,118.7709677419355,9.638709677419355,14.255806451612903,4.934516129032258,261.43548387096774
Delhi,2018,8,August,299.26774193548385,340.23870967741937,102.50322580645161,78.10967741935484,129.19677419354838,27.9,4.5445161290322575,47.45483870967742,98.18709677419355,9.067419354838709,14.777096774193549,5.04,229.98387096774192
Delhi,2018,9,September,235.64666666666665,299.84000000000003,101.12666666666668,75.80666666666666,107.88666666666667,25.506666666666664,5.342333333333333,52.74666666666667,104.82333333333332,9.917,19.187,5.237,240.58333333333334
Delhi,2018,10,October,301.15161290322584,295.69032258064516,93.93548387096774,81.62258064516129,92.85806451612903,23.39032258064516,5.4232258064516135,42.40967741935484,80.92258064516129,8.096774193548388,14.135806451612902,4.6325806451612905,251.96129032258065
Delhi,2018,11,November,263.7366666666667,364.4433333333333,109.89666666666668,69.50666666666666,136.16333333333333,24.253333333333334,4.872333333333334,49.373333333333335,103.14,9.862333333333334,14.701,4.691333333333334,199.6
Delhi,2018,12,December,252.28064516129032,345.59354838709675,94.49677419354839,70.69677419354838,115.93870967741935,22.835483870967742,4.014516129032258,42.89677419354839,94.6741935483871,8.448387096774193,13.348709677419356,5.341935483870968,202.11290322580646
Delhi,2019,1,January,219.68387096774194,265.53548387096777,105.91935483870968,59.403225806451616,105.15806451612903,26.15806451612903,4.945483870967742,47.31935483870968,113.32903225806452,10.547419354838711,13.24,5.249032258064516,203.03225806451613
Delhi,2019,2,February,231.83214285714286,277.54285714285714,112.25357142857142,91.91428571428571,115.01785714285714,24.407142857142855,5.196428571428571,47.142857142857146,109.81071428571428,10.7025,15.1975,5.767142857142857,282.3071428571428
Delhi,2019,3,March,254.40967741935484,216.18387096774194,106.88709677419355,73.08387096774193,129.55483870967743,20.716129032258067,5.56258064516129,49.516129032258064,88.84516129032258,8.798064516129033,17.218709677419355,5.659677419354838,305.5483870967742
Delhi,2019,4,April,231.48999999999998,316.02333333333337,92.89333333333335,68.82,119.04333333333334,24.073333333333334,5.3149999999999995,45.79,93.86999999999999,11.154666666666666,15.408333333333333,4.147333333333333,261.95
Delhi,2019,5,May,274.5709677419355,245.9516129032258,116.30967741935484,64.78387096774193,127.72258064516129,30.10967741935484,4.547741935483871,58.435483870967744,96.75161290322582,9.659354838709678,16.03516129032258,4.8270967741935475,265.9548387096774
Delhi,2019,6,June,282.28,325.73999999999995,122.91666666666667,90.81,118.55666666666666,23.366666666666667,5.311000000000001,51.37,85.99666666666667,9.002666666666666,17.081,5.423,231.92333333333332
Delhi,2019,7,July,286.18387096774194,299.5193548387097,102.94193548387096,74.8258064516129,114.76774193548388,29.029032258064515,5.352903225806451,57.538709677419355,107.87741935483871,10.144838709677419,12.808387096774194,3.528709677419355,261.3483870967742
Delhi,2019,8,August,247.63548387096773,323.07096774193553,100.45483870967742,71.4,131.67741935483872,27.838709677419356,4.809032258064517,50.45483870967742,106.83870967741936,10.986774193548388,13.739032258064517,4.443225806451613,257.4032258064516
Delhi,2019,9,September,240.04666666666665,330.2,100.27333333333333,73.45666666666666,135.85,22.496666666666666,4.578333333333333,42.09,103.07,10.841666666666667,17.851666666666667,6.229333333333333,255.51666666666668
Delhi,2019,10,October,280.15161290322584,304.5258064516129,102.54193548387097,72.54516129032258,132.91612903225806,25.825806451612905,5.366129032258065,53.0258064516129,98.04838709677419,11.194516129032259,14.532903225806452,5.475806451612903,270.43548387096774
Delhi,2019,11,November,289.85999999999996,300.9066666666667,114.15,87.11999999999999,130.52666666666667,20.78666666666667,4.684666666666667,41.973333333333336,96.17333333333333,10.293000000000001,14.376,4.633666666666667,259.18666666666667
Delhi,2019,12,December,243.0,329.8806451612903,93.3741935483871,75.45161290322581,142.4516129032258,24.848387096774193,5.6490322580645165,48.26774193548387,90.30322580645162,10.620645161290323,17.30322580645161,5.577419354838709,270.2032258064516
Delhi,2020,1,January,275.60322580645163,302.09354838709675,101.89032258064516,80.18709677419355,125.74193548387096,26.73548387096774,4.811935483870968,46.07096774193548,91.63548387096773,8.620967741935484,12.912903225806453,4.653548387096774,240.93870967741935
Delhi,2020,2,February,222.79655172413794,319.28275862068966,92.68275862068967,71.00689655172413,115.8103448275862,22.724137931034484,4.796551724137931,42.48275862068966,105.20344827586207,9.444482758620689,14.857931034482759,5.438965517241379,243.5793103448276
Delhi,2020,3,March,231.958064516129,306.7483870967742,98.00322580645161,81.99354838709678,121.96129032258065,19.54516129032258,5.3106451612903225,54.04516129032258,102.03548387096774,11.159032258064517,12.20774193548387,4.075806451612904,228.34193548387097
Delhi,2020,4,April,258.6633333333333,327.74,111.24,69.66666666666667,134.32,24.563333333333333,5.802333333333333,50.95666666666667,113.75,10.160666666666666,13.665333333333333,5.173,198.95333333333335
Delhi,2020,5,May,282.4,295.90645161290325,117.55806451612904,70.7741935483871,157.23870967741934,26.783870967741933,4.686774193548387,35.68709677419355,108.19354838709677,10.160645161290324,17.82709677419355,4.557096774193549,228.3548387096774
Delhi,2020,6,June,258.0266666666667,321.2066666666667,95.22,66.11333333333333,141.55,24.866666666666667,4.969666666666667,44.64333333333333,108.30666666666666,11.005333333333333,14.197333333333335,5.893666666666666,204.39666666666665
Delhi,2020,7,July,255.09354838709677,260.68709677419355,119.52903225806452,75.14838709677419,113.45483870967742,25.80322580645161,5.051935483870968,42.97741935483871,94.11612903225806,9.651290322580644,15.961935483870967,6.014516129032257,269.30645161290323
Delhi,2020,8,August,307.46451612903223,268.3677419354839,98.78387096774193,80.50645161290322,108.0741935483871,25.687096774193545,5.04516129032258,57.483870967741936,119.43870967741935,10.068064516129033,16.478387096774192,5.522903225806452,229.45483870967743
Delhi,2020,9,September,276.4566666666667,295.42333333333335,108.78999999999999,77.22666666666667,126.35666666666665,27.03666666666667,5.496333333333333,49.483333333333334,94.35666666666665,11.605666666666668,15.54,4.958666666666667,292.22
Delhi,2020,10,October,234.58387096774194,277.3838709677419,113.11612903225806,76.36129032258064,117.10967741935484,24.03548387096774,3.9125806451612903,51.693548387096776,101.64838709677419,10.260645161290322,16.745806451612903,4.315806451612903,216.82580645161292
Delhi,2020,11,November,230.36,311.15999999999997,102.62666666666668,72.1,119.49666666666667,26.5,4.959666666666666,53.49333333333333,82.64333333333335,9.870333333333333,15.721,4.825333333333333,251.90333333333334
Delhi,2020,12,December,246.0483870967742,299.0387096774193,113.31290322580645,70.41612903225807,142.60645161290324,27.483870967741936,4.574838709677419,44.400000000000006,77.63225806451612,8.46774193548387,13.77774193548387,4.690967741935484,261.8774193548387
Delhi,2021,1,January,266.46774193548384,336.88709677419354,111.04838709677419,77.67096774193548,126.57741935483871,24.980645161290322,5.008709677419354,51.193548387096776,99.2709677419355,10.332258064516129,12.541290322580645,4.4551612903225815,283.6
Delhi,2021,2,February,211.67499999999998,281.06071428571425,101.92142857142858,74.21785714285714,120.01428571428572,24.607142857142858,5.8100000000000005,46.99285714285714,90.47142857142856,9.175714285714287,16.380714285714284,4.865714285714286,264.4785714285714
Delhi,2021,3,March,285.18709677419355,260.1483870967742,96.21290322580644,69.5741935483871,132.44838709677418,25.674193548387095,4.386129032258064,50.78387096774193,83.47096774193548,11.715483870967741,16.00741935483871,5.169354838709677,255.88709677419354
Delhi,2021,4,April,261.2366666666667,327.4866666666667,87.34333333333333,70.78333333333333,126.28,22.776666666666664,4.772333333333333,42.026666666666664,104.09666666666666,8.898,16.598,5.087000000000001,279.5433333333333
Delhi,2021,5,May,222.21290322580646,318.2870967741935,110.07096774193548,82.30322580645162,130.66774193548386,23.1,4.58741935483871,47.29677419354839,96.55483870967741,12.254516129032258,15.218709677419353,4.268064516129033,292.0451612903226
Delhi,2021,6,June,288.77000000000004,302.54,90.97,70.72666666666667,126.34333333333333,25.546666666666667,4.9030000000000005,57.95333333333333,126.05,10.213333333333333,13.870333333333333,4.634,200.77333333333334
Delhi,2021,7,July,282.8451612903226,285.92903225806447,103.43870967741935,78.13225806451612,131.4516129032258,23.967741935483872,6.161612903225806,53.983870967741936,96.9483870967742,10.871290322580645,16.45064516129032,4.702903225806451,300.1645161290323
Delhi,2021,8,August,279.5032258064516,275.241935483871,82.7709677419355,71.86774193548388,108.96129032258064,27.580645161290324,5.299032258064517,53.79354838709677,107.21612903225805,11.189354838709678,16.77225806451613,4.966451612903226,265.1645161290323
Delhi,2021,9,September,235.71666666666667,294.8233333333334,112.89666666666668,76.36666666666666,104.39333333333335,26.923333333333336,4.913666666666667,51.13333333333333,103.57666666666667,10.340666666666667,15.288,5.275,244.17666666666668
Delhi,2021,10,October,243.6516129032258,289.1774193548387,96.0741935483871,69.16129032258064,110.16774193548386,22.387096774193548,5.468709677419355,52.196774193548386,89.32903225806452,9.378387096774194,14.313225806451612,5.042903225806452,231.08064516129033
Delhi,2021,11,November,265.63666666666666,297.7433333333333,107.04333333333334,73.79666666666667,120.03999999999999,24.56,5.685999999999999,49.34666666666667,99.03999999999999,11.918666666666667,13.185,6.145333333333332,244.59333333333333
Delhi,2021,12,December,256.10967741935485,275.8645161290322,106.68064516129031,73.05483870967741,123.14193548387097,22.916129032258063,5.3029032258064515,54.26774193548387,103.79677419354839,11.048709677419355,14.507741935483871,5.325161290322581,238.2516129032258
Delhi,2022,1,January,264.7161290322581,286.5548387096774,95.47096774193548,78.90645161290323,99.95161290322581,24.690322580645162,4.267096774193549,52.39354838709678,114.96774193548387,11.28,15.528387096774193,5.712580645161291,232.42903225806452
Delhi,2022,2,February,277.1464285714286,283.7142857142857,90.38928571428572,87.66071428571429,136.5392857142857,29.035714285714285,4.833571428571429,52.10357142857142,98.325,9.906071428571428,15.7875,4.503928571428571,268.31428571428575
Delhi,2022,3,March,256.53225806451616,252.2483870967742,92.62258064516129,80.52903225806452,116.81612903225808,27.79032258064516,5.688387096774194,47.63225806451613,103.88709677419355,10.823870967741936,15.584193548387097,5.268709677419356,227.26451612903224
Delhi,2022,4,April,283.93333333333334,276.81333333333333,120.08,84.16333333333334,138.95,24.233333333333334,4.548333333333333,47.95666666666667,104.64,10.756666666666666,16.393333333333334,4.371333333333333,275.7366666666667
Delhi,2022,5,May,272.1161290322581,282.57096774193553,98.6032258064516,68.6032258064516,112.56451612903226,23.712903225806453,4.8422580645161295,49.10645161290322,98.88064516129033,10.063548387096775,16.700322580645164,4.47741935483871,237.88709677419354
Delhi,2022,6,June,264.81333333333333,305.3066666666667,106.21666666666667,72.75,122.72,21.36,4.477666666666667,49.376666666666665,92.67666666666668,10.487,16.188666666666666,5.335,216.53333333333333
Delhi,2022,7,July,273.3677419354839,306.6741935483871,116.34193548387097,80.87741935483871,145.78709677419354,22.729032258064517,5.651612903225806,51.46774193548387,106.65483870967742,11.002258064516129,14.824838709677419,4.4722580645161285,246.6709677419355
Delhi,2022,8,August,252.68387096774194,253.73870967741934,91.00645161290322,81.49354838709678,119.31612903225808,22.006451612903223,4.709354838709678,48.903225806451616,99.33225806451614,10.079032258064515,15.01258064516129,5.103870967741935,279.5193548387097
Delhi,2022,9,September,253.31,306.22999999999996,95.93333333333334,67.01666666666667,132.35,27.316666666666666,4.957666666666666,44.88,93.49666666666667,11.328333333333335,14.956333333333333,5.3406666666666665,222.65666666666667
Delhi,2022,10,October,223.0258064516129,317.341935483871,95.58064516129032,73.16774193548386,155.86129032258063,25.809677419354838,4.9148387096774195,54.49354838709677,94.23870967741935,7.766451612903227,13.735806451612904,4.655483870967742,282.69354838709677
Delhi,2022,11,November,257.78000000000003,230.42999999999998,78.55666666666666,76.56333333333333,119.80666666666666,26.136666666666667,4.751666666666667,60.81333333333334,96.95333333333333,7.719666666666667,15.471333333333332,4.743333333333333,267.12666666666667
Delhi,2022,12,December,244.09032258064516,324.5,91.71612903225807,64.84193548387097,116.97741935483872,28.074193548387097,5.451612903225806,49.04838709677419,120.6,11.771612903225806,14.863870967741935,4.575483870967742,237.5
Delhi,2023,1,January,203.11290322580646,270.583870967742,123.35806451612903,78.95161290322581,97.50645161290322,26.093548387096774,4.16,55.65806451612903,92.07096774193548,10.019354838709678,15.412903225806453,4.65483870967742,285.8677419354839
Delhi,2023,2,February,290.07142857142856,304.50714285714287,111.32142857142857,58.142857142857146,123.20357142857142,20.885714285714283,4.892142857142857,49.510714285714286,107.93571428571428,10.492142857142857,13.069642857142856,5.0303571428571425,266.70714285714286
Delhi,2023,3,March,217.59032258064516,299.9774193548387,100.88387096774194,77.63225806451612,131.29032258064515,24.27741935483871,5.461290322580646,52.92258064516129,83.14193548387097,11.023548387096774,15.106774193548388,4.571290322580645,208.9774193548387
Delhi,2023,4,April,228.63666666666668,314.72999999999996,109.72,68.7,126.97666666666667,25.183333333333334,4.328333333333333,61.62,101.49666666666667,10.968666666666667,15.390666666666666,5.134333333333333,234.07000000000002
Delhi,2023,5,May,262.5193548387097,258.258064516129,116.68709677419355,82.90967741935484,128.05806451612904,27.654838709677417,5.161612903225806,56.9483870967742,93.73870967741935,12.459677419354838,14.198064516129032,4.893225806451613,242.84193548387097
Delhi,2023,6,June,246.34,295.49666666666667,107.74,76.9,135.58,25.136666666666667,5.179,53.583333333333336,100.64666666666668,8.617666666666667,14.792666666666666,5.461,283.60999999999996
Delhi,2023,7,July,221.3709677419355,338.31935483870967,90.79354838709678,78.95806451612903,108.92258064516129,20.219354838709677,5.330000000000001,51.9741935483871,94.88709677419355,9.515483870967742,16.23709677419355,5.533870967741936,247.53870967741935
Delhi,2023,8,August,250.16774193548386,283.7548387096774,103.85161290322581,66.43225806451613,135.16774193548386,23.280645161290323,5.191612903225806,49.983870967741936,115.05483870967741,9.65258064516129,16.64774193548387,5.177096774193549,288.5032258064516
Delhi,2023,9,September,221.11333333333332,338.05333333333334,102.72,62.730000000000004,110.66333333333334,25.83,4.941,49.336666666666666,104.80333333333333,8.686666666666667,17.108999999999998,5.140000000000001,273.1333333333333
Delhi,2023,10,October,246.33870967741936,294.79999999999995,94.45806451612903,80.7258064516129,122.21612903225805,21.27741935483871,4.798064516129033,44.31290322580645,99.97741935483872,14.31225806451613,15.92451612903226,4.497419354838709,287.3838709677419
Delhi,2023,11,November,291.9133333333333,275.2966666666667,111.26666666666667,69.04666666666667,144.24666666666664,25.016666666666666,5.440333333333333,54.21333333333334,100.05333333333333,10.708333333333334,15.973333333333333,5.868333333333334,275.97
Delhi,2023,12,December,252.15483870967742,305.5193548387097,97.68709677419355,74.47419354838709,128.74516129032259,22.951612903225808,4.569354838709677,54.29032258064516,119.77741935483871,8.119354838709677,14.305806451612904,5.735806451612904,284.5387096774194
Delhi,2024,1,January,269.69032258064516,336.6193548387097,91.91935483870968,67.07741935483871,145.8032258064516,28.216129032258067,4.574193548387097,45.21290322580645,83.39354838709677,10.854193548387098,14.439677419354839,4.134516129032258,249.2225806451613
Delhi,2024,2,February,240.40344827586208,296.848275862069,98.59310344827585,69.58620689655173,116.84482758620689,24.696551724137933,4.3982758620689655,55.53793103448275,121.76896551724138,9.194137931034483,15.585862068965518,5.031724137931034,220.4206896551724
Delhi,2024,3,March,253.21935483870968,226.30645161290323,103.8225806451613,80.39032258064516,121.13870967741936,27.0258064516129,5.161612903225806,41.57419354838709,79.9483870967742,9.09258064516129,16.441612903225806,4.396129032258065,268.48387096774195
Delhi,2024,4,April,272.78333333333336,261.11333333333334,83.51666666666667,75.71666666666667,107.71,26.94,4.485666666666666,47.62,113.96666666666667,8.374666666666666,15.698333333333332,4.3100000000000005,248.0
Delhi,2024,5,May,246.38387096774196,315.48709677419356,81.91935483870968,72.20967741935483,113.26129032258065,24.22258064516129,5.494516129032258,47.438709677419354,102.82903225806452,9.72709677419355,16.286129032258064,4.387419354838709,252.69354838709677
Delhi,2024,6,June,211.56666666666666,277.15333333333336,104.40333333333334,75.65666666666667,127.49666666666667,22.006666666666668,4.618333333333334,49.12,108.68333333333334,8.159,13.238666666666667,5.243666666666667,276.6566666666667
Delhi,2024,7,July,254.07096774193548,304.93870967741935,109.84193548387097,71.80000000000001,122.80645161290323,25.770967741935483,4.920967741935484,48.07096774193548,106.48387096774194,9.59451612903226,15.261612903225807,4.603225806451612,271.21935483870965
Delhi,2024,8,August,274.9483870967742,304.9129032258064,114.39354838709679,74.26774193548388,122.51290322580645,30.048387096774192,3.9625806451612906,43.71612903225807,92.3967741935484,9.552903225806451,16.717741935483872,3.937741935483871,272.583870967742
Delhi,2024,9,September,247.26000000000002,270.4166666666667,113.53,96.96000000000001,123.01333333333334,23.80666666666667,5.085666666666667,51.24666666666667,126.33333333333333,11.243666666666666,14.388,4.508666666666667,265.73333333333335
Delhi,2024,10,October,289.51290322580644,333.1,87.79677419354839,60.167741935483875,136.94516129032257,24.0258064516129,4.821290322580645,48.23548387096774,101.71290322580644,10.27516129032258,14.906451612903227,4.631612903225807,195.54516129032257
Delhi,2024,11,November,189.57666666666668,313.42333333333335,102.96000000000001,80.76333333333334,140.71,29.4,4.813999999999999,48.480000000000004,116.4,10.406,17.05,4.9766666666666675,269.09333333333336
Delhi,2024,12,December,218.95483870967743,238.7258064516129,101.65483870967742,96.29354838709678,118.3483870967742,30.048387096774192,4.997741935483871,53.041935483870965,97.13225806451612,10.759677419354839,15.360000000000001,5.22741935483871,238.21290322580646
Kolkata,2015,1,January,240.89032258064518,373.2451612903226,97.57741935483871,68.19677419354838,120.13870967741936,29.64516129032258,4.654193548387097,46.39677419354839,97.62903225806451,9.473548387096775,15.384516129032258,4.532903225806452,229.01612903225808
Kolkata,2015,2,February,291.00714285714287,298.5357142857143,108.25,62.246428571428574,142.88214285714284,24.214285714285715,4.983214285714285,44.353571428571435,95.84642857142856,10.170357142857142,15.728214285714285,4.358214285714285,268.175
Kolkata,2015,3,March,294.9967741935484,289.35806451612905,94.8741935483871,76.29677419354839,127.79032258064517,21.88064516129032,5.419354838709677,45.52258064516129,89.43548387096774,12.109354838709677,14.18774193548387,5.435806451612903,295.67096774193544
Kolkata,2015,4,April,222.73999999999998,347.53333333333336,115.07333333333334,79.86333333333333,158.43666666666667,25.583333333333332,5.357666666666666,51.89666666666667,102.2,9.085,13.372333333333334,4.835,220.32666666666668
Kolkata,2015,5,May,249.06451612903226,315.83870967741933,106.54516129032258,66.13870967741936,122.79032258064517,22.75483870967742,4.266129032258065,40.29354838709677,103.26774193548388,8.90258064516129,15.686129032258064,4.981290322580645,247.31290322580645
Kolkata,2015,6,June,187.19,328.87666666666667,100.16000000000001,78.48,140.49666666666664,20.756666666666668,4.778666666666666,43.01,97.08666666666666,8.852333333333332,14.452333333333334,4.454666666666666,248.00333333333336
Kolkata,2015,7,July,242.60967741935482,296.94516129032263,114.95806451612904,81.91290322580646,143.29032258064515,27.57741935483871,5.446774193548387,50.13225806451613,116.25806451612904,9.749677419354839,14.330322580645161,5.085483870967742,255.09032258064516
Kolkata,2015,8,August,226.57419354838711,302.5967741935484,107.46451612903226,79.94516129032259,114.78387096774195,22.29032258064516,5.066451612903226,46.89677419354839,92.59032258064516,9.50258064516129,14.670967741935485,5.043225806451613,215.55806451612904
Kolkata,2015,9,September,265.5466666666667,361.8066666666667,99.64666666666668,81.72,126.63666666666667,30.37,5.179666666666666,53.07,103.15333333333334,11.764000000000001,13.988333333333333,4.676,212.98333333333332
Kolkata,2015,10,October,295.9225806451613,299.18064516129033,112.74838709677418,71.12903225806451,102.23870967741935,24.393548387096775,5.347741935483871,45.016129032258064,99.90645161290323,10.30967741935484,14.16709677419355,5.396774193548388,253.90967741935484
Kolkata,2015,11,November,228.74333333333334,316.5,84.9,71.20333333333333,128.54000000000002,24.410000000000004,5.3533333333333335,42.65333333333333,89.53999999999999,10.699333333333334,16.357666666666667,4.732,265.93666666666667
Kolkata,2015,12,December,237.76774193548388,320.7483870967742,105.84193548387097,89.39032258064516,131.78709677419354,21.719354838709677,5.240322580645161,49.41612903225807,99.97741935483872,11.996129032258064,15.110967741935484,5.324516129032258,240.44838709677418
Kolkata,2016,1,January,189.86129032258063,336.7161290322581,100.73870967741935,66.6032258064516,113.29032258064517,24.203225806451613,4.910967741935484,62.24193548387097,110.5,8.805483870967741,16.905483870967743,4.671612903225806,261.4548387096774
